0.09636363636363636,0.54,0.585,0.5966666666666667,0.615,0.5996666666666666

0.09636363636363636,0.55,0.59,0.595,0.625,0.6033333333333334

0.10363636363636364,0.54,0.565,0.57,0.585,0.5733333333333333

0.1,0.54,0.575,0.58,0.605,0.5866666666666667

0.09363636363636364,0.55,0.5983333333333333,0.6033333333333333,0.645,0.615

0.1009090909090909,0.54,0.575,0.58,0.605,0.5866666666666667

0.09545454545454546,0.56,0.6,0.605,0.635,0.6133333333333334

0.10272727272727272,0.54,0.57,0.575,0.595,0.58

0.1,0.53,0.57,0.575,0.605,0.5833333333333333

0.09818181818181818,0.54,0.58,0.585,0.615,0.5933333333333334

