0.09090909090909091,0.56,0.6307619047619047,0.6703333333333333,0.6747619047619048,0.6578809523809523

0.09545454545454546,0.52,0.5823333333333334,0.6006666666666667,0.635,0.6050476190476191

0.1009090909090909,0.52,0.5858333333333333,0.61,0.6316666666666667,0.6081904761904762

0.09545454545454546,0.5,0.6023333333333334,0.6556666666666666,0.6623333333333333,0.6386666666666667

0.0890909090909091,0.54,0.639,0.6895,0.6875,0.6713333333333334

0.07909090909090909,0.54,0.6546666666666667,0.7095,0.7258333333333333,0.6971666666666668

0.08181818181818182,0.55,0.6538333333333333,0.6903333333333335,0.7183333333333333,0.6899285714285714

0.08,0.57,0.6546666666666667,0.6778333333333333,0.7334999999999999,0.6855

0.09090909090909091,0.54,0.6123333333333333,0.6461666666666668,0.6683333333333333,0.6416666666666666

0.07636363636363637,0.58,0.6665000000000001,0.7020000000000001,0.7333333333333333,0.6986666666666665


